,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Score,nuuniquevalues
4457,bridges,RIVER,Nominal,TargetEncoder,FrequencyEncoder,0.6571428571428571,4.0
4458,bridges,RIVER,Nominal,TargetEncoder,BaseNEncoder,0.7142857142857143,4.0
4459,bridges,RIVER,Nominal,TargetEncoder,OneHotEncoder,0.8,4.0
4460,bridges,RIVER,Nominal,HelmertEncoder,BinaryEncoder,0.7142857142857143,4.0
4461,bridges,RIVER,Nominal,HelmertEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4462,bridges,RIVER,Nominal,HelmertEncoder,SumEncoder,0.8,4.0
4463,bridges,RIVER,Nominal,HelmertEncoder,HashingEncoder,0.7428571428571429,4.0
4464,bridges,RIVER,Nominal,HelmertEncoder,LabelEncoder,0.8,4.0
4465,bridges,RIVER,Nominal,HelmertEncoder,TargetEncoder,0.7142857142857143,4.0
4466,bridges,RIVER,Nominal,HelmertEncoder,HelmertEncoder,0.8,4.0
4467,bridges,RIVER,Nominal,HelmertEncoder,FrequencyEncoder,0.6571428571428571,4.0
4468,bridges,RIVER,Nominal,HelmertEncoder,BaseNEncoder,0.7142857142857143,4.0
4469,bridges,RIVER,Nominal,HelmertEncoder,OneHotEncoder,0.8,4.0
4470,bridges,RIVER,Nominal,FrequencyEncoder,BinaryEncoder,0.7142857142857143,4.0
4471,bridges,RIVER,Nominal,FrequencyEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4472,bridges,RIVER,Nominal,FrequencyEncoder,SumEncoder,0.8,4.0
4473,bridges,RIVER,Nominal,FrequencyEncoder,HashingEncoder,0.7428571428571429,4.0
4474,bridges,RIVER,Nominal,FrequencyEncoder,LabelEncoder,0.7714285714285715,4.0
4475,bridges,RIVER,Nominal,FrequencyEncoder,TargetEncoder,0.7142857142857143,4.0
4476,bridges,RIVER,Nominal,FrequencyEncoder,HelmertEncoder,0.8,4.0
4477,bridges,RIVER,Nominal,FrequencyEncoder,FrequencyEncoder,0.6571428571428571,4.0
4478,bridges,RIVER,Nominal,FrequencyEncoder,BaseNEncoder,0.7142857142857143,4.0
4479,bridges,RIVER,Nominal,FrequencyEncoder,OneHotEncoder,0.8,4.0
4480,bridges,RIVER,Nominal,BaseNEncoder,BinaryEncoder,0.7142857142857143,4.0
4481,bridges,RIVER,Nominal,BaseNEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4482,bridges,RIVER,Nominal,BaseNEncoder,SumEncoder,0.7142857142857143,4.0
4483,bridges,RIVER,Nominal,BaseNEncoder,HashingEncoder,0.7428571428571429,4.0
4484,bridges,RIVER,Nominal,BaseNEncoder,LabelEncoder,0.7714285714285715,4.0
4485,bridges,RIVER,Nominal,BaseNEncoder,TargetEncoder,0.7142857142857143,4.0
4486,bridges,RIVER,Nominal,BaseNEncoder,HelmertEncoder,0.8,4.0
4487,bridges,RIVER,Nominal,BaseNEncoder,FrequencyEncoder,0.6285714285714286,4.0
4488,bridges,RIVER,Nominal,BaseNEncoder,BaseNEncoder,0.7142857142857143,4.0
4489,bridges,RIVER,Nominal,BaseNEncoder,OneHotEncoder,0.7142857142857143,4.0
4490,bridges,RIVER,Nominal,OneHotEncoder,BinaryEncoder,0.7142857142857143,4.0
4491,bridges,RIVER,Nominal,OneHotEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4492,bridges,RIVER,Nominal,OneHotEncoder,SumEncoder,0.7714285714285715,4.0
4493,bridges,RIVER,Nominal,OneHotEncoder,HashingEncoder,0.7142857142857143,4.0
4494,bridges,RIVER,Nominal,OneHotEncoder,LabelEncoder,0.8,4.0
4495,bridges,RIVER,Nominal,OneHotEncoder,TargetEncoder,0.7142857142857143,4.0
4496,bridges,RIVER,Nominal,OneHotEncoder,HelmertEncoder,0.8,4.0
4497,bridges,RIVER,Nominal,OneHotEncoder,FrequencyEncoder,0.6857142857142857,4.0
4498,bridges,RIVER,Nominal,OneHotEncoder,BaseNEncoder,0.7142857142857143,4.0
4499,bridges,RIVER,Nominal,OneHotEncoder,OneHotEncoder,0.7142857142857143,4.0
4500,bridges,REL-L,Nominal,BinaryEncoder,BinaryEncoder,0.7142857142857143,3.0
4501,bridges,REL-L,Nominal,BinaryEncoder,JamesSteinEncoder,0.7428571428571429,3.0
4502,bridges,REL-L,Nominal,BinaryEncoder,SumEncoder,0.8571428571428571,3.0
4503,bridges,REL-L,Nominal,BinaryEncoder,HashingEncoder,0.7142857142857143,3.0
4504,bridges,REL-L,Nominal,BinaryEncoder,LabelEncoder,0.7142857142857143,3.0
4505,bridges,REL-L,Nominal,BinaryEncoder,TargetEncoder,0.7428571428571429,3.0
4506,bridges,REL-L,Nominal,BinaryEncoder,HelmertEncoder,0.7714285714285715,3.0
4507,bridges,REL-L,Nominal,BinaryEncoder,FrequencyEncoder,0.6571428571428571,3.0
4508,bridges,REL-L,Nominal,BinaryEncoder,BaseNEncoder,0.7142857142857143,3.0
4509,bridges,REL-L,Nominal,BinaryEncoder,OneHotEncoder,0.7428571428571429,3.0
4510,bridges,REL-L,Nominal,JamesSteinEncoder,BinaryEncoder,0.7428571428571429,3.0
4511,bridges,REL-L,Nominal,JamesSteinEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4512,bridges,REL-L,Nominal,JamesSteinEncoder,SumEncoder,0.8,3.0
4513,bridges,REL-L,Nominal,JamesSteinEncoder,HashingEncoder,0.7142857142857143,3.0
4514,bridges,REL-L,Nominal,JamesSteinEncoder,LabelEncoder,0.7714285714285715,3.0
4515,bridges,REL-L,Nominal,JamesSteinEncoder,TargetEncoder,0.7142857142857143,3.0
4516,bridges,REL-L,Nominal,JamesSteinEncoder,HelmertEncoder,0.8,3.0
4517,bridges,REL-L,Nominal,JamesSteinEncoder,FrequencyEncoder,0.6571428571428571,3.0
4518,bridges,REL-L,Nominal,JamesSteinEncoder,BaseNEncoder,0.7428571428571429,3.0
4519,bridges,REL-L,Nominal,JamesSteinEncoder,OneHotEncoder,0.8,3.0
4520,bridges,REL-L,Nominal,SumEncoder,BinaryEncoder,0.7142857142857143,3.0
4521,bridges,REL-L,Nominal,SumEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4522,bridges,REL-L,Nominal,SumEncoder,SumEncoder,0.7142857142857143,3.0
4523,bridges,REL-L,Nominal,SumEncoder,HashingEncoder,0.7142857142857143,3.0
4524,bridges,REL-L,Nominal,SumEncoder,LabelEncoder,0.7714285714285715,3.0
4525,bridges,REL-L,Nominal,SumEncoder,TargetEncoder,0.7142857142857143,3.0
4526,bridges,REL-L,Nominal,SumEncoder,HelmertEncoder,0.8,3.0
4527,bridges,REL-L,Nominal,SumEncoder,FrequencyEncoder,0.6571428571428571,3.0
4528,bridges,REL-L,Nominal,SumEncoder,BaseNEncoder,0.7142857142857143,3.0
4529,bridges,REL-L,Nominal,SumEncoder,OneHotEncoder,0.6857142857142857,3.0
4530,bridges,REL-L,Nominal,HashingEncoder,BinaryEncoder,0.7142857142857143,3.0
4531,bridges,REL-L,Nominal,HashingEncoder,JamesSteinEncoder,0.7428571428571429,3.0
4532,bridges,REL-L,Nominal,HashingEncoder,SumEncoder,0.7428571428571429,3.0
4533,bridges,REL-L,Nominal,HashingEncoder,HashingEncoder,0.7142857142857143,3.0
4534,bridges,REL-L,Nominal,HashingEncoder,LabelEncoder,0.7142857142857143,3.0
4535,bridges,REL-L,Nominal,HashingEncoder,TargetEncoder,0.7428571428571429,3.0
4536,bridges,REL-L,Nominal,HashingEncoder,HelmertEncoder,0.7714285714285715,3.0
4537,bridges,REL-L,Nominal,HashingEncoder,FrequencyEncoder,0.6285714285714286,3.0
4538,bridges,REL-L,Nominal,HashingEncoder,BaseNEncoder,0.7142857142857143,3.0
4539,bridges,REL-L,Nominal,HashingEncoder,OneHotEncoder,0.7428571428571429,3.0
4540,bridges,REL-L,Nominal,LabelEncoder,BinaryEncoder,0.7428571428571429,3.0
4541,bridges,REL-L,Nominal,LabelEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4542,bridges,REL-L,Nominal,LabelEncoder,SumEncoder,0.7714285714285715,3.0
4543,bridges,REL-L,Nominal,LabelEncoder,HashingEncoder,0.7142857142857143,3.0
4544,bridges,REL-L,Nominal,LabelEncoder,LabelEncoder,0.8,3.0
4545,bridges,REL-L,Nominal,LabelEncoder,TargetEncoder,0.7142857142857143,3.0
4546,bridges,REL-L,Nominal,LabelEncoder,HelmertEncoder,0.7714285714285715,3.0
4547,bridges,REL-L,Nominal,LabelEncoder,FrequencyEncoder,0.6571428571428571,3.0
4548,bridges,REL-L,Nominal,LabelEncoder,BaseNEncoder,0.7428571428571429,3.0
4549,bridges,REL-L,Nominal,LabelEncoder,OneHotEncoder,0.8,3.0
4550,bridges,REL-L,Nominal,TargetEncoder,BinaryEncoder,0.7428571428571429,3.0
4551,bridges,REL-L,Nominal,TargetEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4552,bridges,REL-L,Nominal,TargetEncoder,SumEncoder,0.8,3.0
4553,bridges,REL-L,Nominal,TargetEncoder,HashingEncoder,0.7142857142857143,3.0
4554,bridges,REL-L,Nominal,TargetEncoder,LabelEncoder,0.7714285714285715,3.0
4555,bridges,REL-L,Nominal,TargetEncoder,TargetEncoder,0.7142857142857143,3.0
4556,bridges,REL-L,Nominal,TargetEncoder,HelmertEncoder,0.8,3.0
4557,bridges,REL-L,Nominal,TargetEncoder,FrequencyEncoder,0.6571428571428571,3.0
4558,bridges,REL-L,Nominal,TargetEncoder,BaseNEncoder,0.7428571428571429,3.0
4559,bridges,REL-L,Nominal,TargetEncoder,OneHotEncoder,0.8,3.0
4560,bridges,REL-L,Nominal,HelmertEncoder,BinaryEncoder,0.7142857142857143,3.0
4561,bridges,REL-L,Nominal,HelmertEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4562,bridges,REL-L,Nominal,HelmertEncoder,SumEncoder,0.7714285714285715,3.0
4563,bridges,REL-L,Nominal,HelmertEncoder,HashingEncoder,0.7142857142857143,3.0
4564,bridges,REL-L,Nominal,HelmertEncoder,LabelEncoder,0.8,3.0
4565,bridges,REL-L,Nominal,HelmertEncoder,TargetEncoder,0.7142857142857143,3.0
4566,bridges,REL-L,Nominal,HelmertEncoder,HelmertEncoder,0.7714285714285715,3.0
4567,bridges,REL-L,Nominal,HelmertEncoder,FrequencyEncoder,0.6857142857142857,3.0
4568,bridges,REL-L,Nominal,HelmertEncoder,BaseNEncoder,0.7142857142857143,3.0
4569,bridges,REL-L,Nominal,HelmertEncoder,OneHotEncoder,0.8,3.0
4570,bridges,REL-L,Nominal,FrequencyEncoder,BinaryEncoder,0.7428571428571429,3.0
4571,bridges,REL-L,Nominal,FrequencyEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4572,bridges,REL-L,Nominal,FrequencyEncoder,SumEncoder,0.8,3.0
4573,bridges,REL-L,Nominal,FrequencyEncoder,HashingEncoder,0.7142857142857143,3.0
4574,bridges,REL-L,Nominal,FrequencyEncoder,LabelEncoder,0.7714285714285715,3.0
4575,bridges,REL-L,Nominal,FrequencyEncoder,TargetEncoder,0.7142857142857143,3.0
4576,bridges,REL-L,Nominal,FrequencyEncoder,HelmertEncoder,0.8,3.0
4577,bridges,REL-L,Nominal,FrequencyEncoder,FrequencyEncoder,0.6571428571428571,3.0
4578,bridges,REL-L,Nominal,FrequencyEncoder,BaseNEncoder,0.7428571428571429,3.0
4579,bridges,REL-L,Nominal,FrequencyEncoder,OneHotEncoder,0.8,3.0
4580,bridges,REL-L,Nominal,BaseNEncoder,BinaryEncoder,0.7142857142857143,3.0
4581,bridges,REL-L,Nominal,BaseNEncoder,JamesSteinEncoder,0.7428571428571429,3.0
4582,bridges,REL-L,Nominal,BaseNEncoder,SumEncoder,0.8571428571428571,3.0
4583,bridges,REL-L,Nominal,BaseNEncoder,HashingEncoder,0.7142857142857143,3.0
4584,bridges,REL-L,Nominal,BaseNEncoder,LabelEncoder,0.7142857142857143,3.0
4585,bridges,REL-L,Nominal,BaseNEncoder,TargetEncoder,0.7428571428571429,3.0
4586,bridges,REL-L,Nominal,BaseNEncoder,HelmertEncoder,0.7714285714285715,3.0
4587,bridges,REL-L,Nominal,BaseNEncoder,FrequencyEncoder,0.6571428571428571,3.0
4588,bridges,REL-L,Nominal,BaseNEncoder,BaseNEncoder,0.7142857142857143,3.0
4589,bridges,REL-L,Nominal,BaseNEncoder,OneHotEncoder,0.7428571428571429,3.0
4590,bridges,REL-L,Nominal,OneHotEncoder,BinaryEncoder,0.7142857142857143,3.0
4591,bridges,REL-L,Nominal,OneHotEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4592,bridges,REL-L,Nominal,OneHotEncoder,SumEncoder,0.7142857142857143,3.0
4593,bridges,REL-L,Nominal,OneHotEncoder,HashingEncoder,0.7142857142857143,3.0
4594,bridges,REL-L,Nominal,OneHotEncoder,LabelEncoder,0.8,3.0
4595,bridges,REL-L,Nominal,OneHotEncoder,TargetEncoder,0.7142857142857143,3.0
4596,bridges,REL-L,Nominal,OneHotEncoder,HelmertEncoder,0.6857142857142857,3.0
4597,bridges,REL-L,Nominal,OneHotEncoder,FrequencyEncoder,0.6857142857142857,3.0
4598,bridges,REL-L,Nominal,OneHotEncoder,BaseNEncoder,0.7142857142857143,3.0
4599,bridges,REL-L,Nominal,OneHotEncoder,OneHotEncoder,0.8,3.0
4600,bridges,PURPOSE,Nominal,BinaryEncoder,BinaryEncoder,0.7142857142857143,4.0
4601,bridges,PURPOSE,Nominal,BinaryEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4602,bridges,PURPOSE,Nominal,BinaryEncoder,SumEncoder,0.7142857142857143,4.0
4603,bridges,PURPOSE,Nominal,BinaryEncoder,HashingEncoder,0.7142857142857143,4.0
4604,bridges,PURPOSE,Nominal,BinaryEncoder,LabelEncoder,0.7428571428571429,4.0
4605,bridges,PURPOSE,Nominal,BinaryEncoder,TargetEncoder,0.7142857142857143,4.0
4606,bridges,PURPOSE,Nominal,BinaryEncoder,HelmertEncoder,0.7142857142857143,4.0
4607,bridges,PURPOSE,Nominal,BinaryEncoder,FrequencyEncoder,0.6857142857142857,4.0
4608,bridges,PURPOSE,Nominal,BinaryEncoder,BaseNEncoder,0.7142857142857143,4.0
4609,bridges,PURPOSE,Nominal,BinaryEncoder,OneHotEncoder,0.7142857142857143,4.0
4610,bridges,PURPOSE,Nominal,JamesSteinEncoder,BinaryEncoder,0.8,4.0
4611,bridges,PURPOSE,Nominal,JamesSteinEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4612,bridges,PURPOSE,Nominal,JamesSteinEncoder,SumEncoder,0.8,4.0
4613,bridges,PURPOSE,Nominal,JamesSteinEncoder,HashingEncoder,0.8285714285714286,4.0
4614,bridges,PURPOSE,Nominal,JamesSteinEncoder,LabelEncoder,0.8,4.0
4615,bridges,PURPOSE,Nominal,JamesSteinEncoder,TargetEncoder,0.7142857142857143,4.0
4616,bridges,PURPOSE,Nominal,JamesSteinEncoder,HelmertEncoder,0.8,4.0
4617,bridges,PURPOSE,Nominal,JamesSteinEncoder,FrequencyEncoder,0.7142857142857143,4.0
4618,bridges,PURPOSE,Nominal,JamesSteinEncoder,BaseNEncoder,0.8,4.0
4619,bridges,PURPOSE,Nominal,JamesSteinEncoder,OneHotEncoder,0.8,4.0
4620,bridges,PURPOSE,Nominal,SumEncoder,BinaryEncoder,0.8,4.0
4621,bridges,PURPOSE,Nominal,SumEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4622,bridges,PURPOSE,Nominal,SumEncoder,SumEncoder,0.8,4.0
4623,bridges,PURPOSE,Nominal,SumEncoder,HashingEncoder,0.8,4.0
4624,bridges,PURPOSE,Nominal,SumEncoder,LabelEncoder,0.8,4.0
4625,bridges,PURPOSE,Nominal,SumEncoder,TargetEncoder,0.7142857142857143,4.0
4626,bridges,PURPOSE,Nominal,SumEncoder,HelmertEncoder,0.6857142857142857,4.0
4627,bridges,PURPOSE,Nominal,SumEncoder,FrequencyEncoder,0.7142857142857143,4.0
4628,bridges,PURPOSE,Nominal,SumEncoder,BaseNEncoder,0.8,4.0
4629,bridges,PURPOSE,Nominal,SumEncoder,OneHotEncoder,0.7142857142857143,4.0
4630,bridges,PURPOSE,Nominal,HashingEncoder,BinaryEncoder,0.7428571428571429,4.0
4631,bridges,PURPOSE,Nominal,HashingEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4632,bridges,PURPOSE,Nominal,HashingEncoder,SumEncoder,0.8,4.0
4633,bridges,PURPOSE,Nominal,HashingEncoder,HashingEncoder,0.8,4.0
4634,bridges,PURPOSE,Nominal,HashingEncoder,LabelEncoder,0.8,4.0
4635,bridges,PURPOSE,Nominal,HashingEncoder,TargetEncoder,0.7142857142857143,4.0
4636,bridges,PURPOSE,Nominal,HashingEncoder,HelmertEncoder,0.7714285714285715,4.0
4637,bridges,PURPOSE,Nominal,HashingEncoder,FrequencyEncoder,0.7142857142857143,4.0
4638,bridges,PURPOSE,Nominal,HashingEncoder,BaseNEncoder,0.7428571428571429,4.0
4639,bridges,PURPOSE,Nominal,HashingEncoder,OneHotEncoder,0.8,4.0
4640,bridges,PURPOSE,Nominal,LabelEncoder,BinaryEncoder,0.7714285714285715,4.0
4641,bridges,PURPOSE,Nominal,LabelEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4642,bridges,PURPOSE,Nominal,LabelEncoder,SumEncoder,0.8,4.0
4643,bridges,PURPOSE,Nominal,LabelEncoder,HashingEncoder,0.8,4.0
4644,bridges,PURPOSE,Nominal,LabelEncoder,LabelEncoder,0.8,4.0
4645,bridges,PURPOSE,Nominal,LabelEncoder,TargetEncoder,0.7142857142857143,4.0
4646,bridges,PURPOSE,Nominal,LabelEncoder,HelmertEncoder,0.8,4.0
4647,bridges,PURPOSE,Nominal,LabelEncoder,FrequencyEncoder,0.7142857142857143,4.0
4648,bridges,PURPOSE,Nominal,LabelEncoder,BaseNEncoder,0.7714285714285715,4.0
4649,bridges,PURPOSE,Nominal,LabelEncoder,OneHotEncoder,0.8,4.0
4650,bridges,PURPOSE,Nominal,TargetEncoder,BinaryEncoder,0.8,4.0
4651,bridges,PURPOSE,Nominal,TargetEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4652,bridges,PURPOSE,Nominal,TargetEncoder,SumEncoder,0.8,4.0
4653,bridges,PURPOSE,Nominal,TargetEncoder,HashingEncoder,0.8,4.0
4654,bridges,PURPOSE,Nominal,TargetEncoder,LabelEncoder,0.8,4.0
4655,bridges,PURPOSE,Nominal,TargetEncoder,TargetEncoder,0.7142857142857143,4.0
4656,bridges,PURPOSE,Nominal,TargetEncoder,HelmertEncoder,0.8,4.0
4657,bridges,PURPOSE,Nominal,TargetEncoder,FrequencyEncoder,0.7142857142857143,4.0
4658,bridges,PURPOSE,Nominal,TargetEncoder,BaseNEncoder,0.8,4.0
4659,bridges,PURPOSE,Nominal,TargetEncoder,OneHotEncoder,0.8,4.0
4660,bridges,PURPOSE,Nominal,HelmertEncoder,BinaryEncoder,0.7714285714285715,4.0
4661,bridges,PURPOSE,Nominal,HelmertEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4662,bridges,PURPOSE,Nominal,HelmertEncoder,SumEncoder,0.6857142857142857,4.0
4663,bridges,PURPOSE,Nominal,HelmertEncoder,HashingEncoder,0.8,4.0
4664,bridges,PURPOSE,Nominal,HelmertEncoder,LabelEncoder,0.8,4.0
4665,bridges,PURPOSE,Nominal,HelmertEncoder,TargetEncoder,0.7142857142857143,4.0
4666,bridges,PURPOSE,Nominal,HelmertEncoder,HelmertEncoder,0.7142857142857143,4.0
4667,bridges,PURPOSE,Nominal,HelmertEncoder,FrequencyEncoder,0.7142857142857143,4.0
4668,bridges,PURPOSE,Nominal,HelmertEncoder,BaseNEncoder,0.7714285714285715,4.0
4669,bridges,PURPOSE,Nominal,HelmertEncoder,OneHotEncoder,0.8,4.0
4670,bridges,PURPOSE,Nominal,FrequencyEncoder,BinaryEncoder,0.7142857142857143,4.0
4671,bridges,PURPOSE,Nominal,FrequencyEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4672,bridges,PURPOSE,Nominal,FrequencyEncoder,SumEncoder,0.7142857142857143,4.0
4673,bridges,PURPOSE,Nominal,FrequencyEncoder,HashingEncoder,0.7142857142857143,4.0
4674,bridges,PURPOSE,Nominal,FrequencyEncoder,LabelEncoder,0.7142857142857143,4.0
4675,bridges,PURPOSE,Nominal,FrequencyEncoder,TargetEncoder,0.7142857142857143,4.0
4676,bridges,PURPOSE,Nominal,FrequencyEncoder,HelmertEncoder,0.7142857142857143,4.0
4677,bridges,PURPOSE,Nominal,FrequencyEncoder,FrequencyEncoder,0.6857142857142857,4.0
4678,bridges,PURPOSE,Nominal,FrequencyEncoder,BaseNEncoder,0.7142857142857143,4.0
4679,bridges,PURPOSE,Nominal,FrequencyEncoder,OneHotEncoder,0.7142857142857143,4.0
4680,bridges,PURPOSE,Nominal,BaseNEncoder,BinaryEncoder,0.7142857142857143,4.0
4681,bridges,PURPOSE,Nominal,BaseNEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4682,bridges,PURPOSE,Nominal,BaseNEncoder,SumEncoder,0.7142857142857143,4.0
4683,bridges,PURPOSE,Nominal,BaseNEncoder,HashingEncoder,0.7142857142857143,4.0
4684,bridges,PURPOSE,Nominal,BaseNEncoder,LabelEncoder,0.7428571428571429,4.0
4685,bridges,PURPOSE,Nominal,BaseNEncoder,TargetEncoder,0.7142857142857143,4.0
4686,bridges,PURPOSE,Nominal,BaseNEncoder,HelmertEncoder,0.7142857142857143,4.0
4687,bridges,PURPOSE,Nominal,BaseNEncoder,FrequencyEncoder,0.6857142857142857,4.0
4688,bridges,PURPOSE,Nominal,BaseNEncoder,BaseNEncoder,0.7142857142857143,4.0
4689,bridges,PURPOSE,Nominal,BaseNEncoder,OneHotEncoder,0.7142857142857143,4.0
4690,bridges,PURPOSE,Nominal,OneHotEncoder,BinaryEncoder,0.7428571428571429,4.0
4691,bridges,PURPOSE,Nominal,OneHotEncoder,JamesSteinEncoder,0.7142857142857143,4.0
4692,bridges,PURPOSE,Nominal,OneHotEncoder,SumEncoder,0.6857142857142857,4.0
4693,bridges,PURPOSE,Nominal,OneHotEncoder,HashingEncoder,0.8,4.0
4694,bridges,PURPOSE,Nominal,OneHotEncoder,LabelEncoder,0.8,4.0
4695,bridges,PURPOSE,Nominal,OneHotEncoder,TargetEncoder,0.7142857142857143,4.0
4696,bridges,PURPOSE,Nominal,OneHotEncoder,HelmertEncoder,0.7714285714285715,4.0
4697,bridges,PURPOSE,Nominal,OneHotEncoder,FrequencyEncoder,0.7142857142857143,4.0
4698,bridges,PURPOSE,Nominal,OneHotEncoder,BaseNEncoder,0.7428571428571429,4.0
4699,bridges,PURPOSE,Nominal,OneHotEncoder,OneHotEncoder,0.8,4.0
4700,bridges,SPAN,Ordinal,BinaryEncoder,BinaryEncoder,0.7142857142857143,3.0
4701,bridges,SPAN,Ordinal,BinaryEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4702,bridges,SPAN,Ordinal,BinaryEncoder,SumEncoder,0.7142857142857143,3.0
4703,bridges,SPAN,Ordinal,BinaryEncoder,HashingEncoder,0.7142857142857143,3.0
4704,bridges,SPAN,Ordinal,BinaryEncoder,LabelEncoder,0.8,3.0
4705,bridges,SPAN,Ordinal,BinaryEncoder,TargetEncoder,0.7142857142857143,3.0
4706,bridges,SPAN,Ordinal,BinaryEncoder,HelmertEncoder,0.8,3.0
4707,bridges,SPAN,Ordinal,BinaryEncoder,FrequencyEncoder,0.6285714285714286,3.0
4708,bridges,SPAN,Ordinal,BinaryEncoder,BaseNEncoder,0.7142857142857143,3.0
4709,bridges,SPAN,Ordinal,BinaryEncoder,OneHotEncoder,0.6857142857142857,3.0
4710,bridges,SPAN,Ordinal,JamesSteinEncoder,BinaryEncoder,0.7142857142857143,3.0
4711,bridges,SPAN,Ordinal,JamesSteinEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4712,bridges,SPAN,Ordinal,JamesSteinEncoder,SumEncoder,0.8,3.0
4713,bridges,SPAN,Ordinal,JamesSteinEncoder,HashingEncoder,0.8,3.0
4714,bridges,SPAN,Ordinal,JamesSteinEncoder,LabelEncoder,0.7714285714285715,3.0
4715,bridges,SPAN,Ordinal,JamesSteinEncoder,TargetEncoder,0.7142857142857143,3.0
4716,bridges,SPAN,Ordinal,JamesSteinEncoder,HelmertEncoder,0.8,3.0
4717,bridges,SPAN,Ordinal,JamesSteinEncoder,FrequencyEncoder,0.6857142857142857,3.0
4718,bridges,SPAN,Ordinal,JamesSteinEncoder,BaseNEncoder,0.7142857142857143,3.0
4719,bridges,SPAN,Ordinal,JamesSteinEncoder,OneHotEncoder,0.7142857142857143,3.0
4720,bridges,SPAN,Ordinal,SumEncoder,BinaryEncoder,0.7142857142857143,3.0
4721,bridges,SPAN,Ordinal,SumEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4722,bridges,SPAN,Ordinal,SumEncoder,SumEncoder,0.7714285714285715,3.0
4723,bridges,SPAN,Ordinal,SumEncoder,HashingEncoder,0.6857142857142857,3.0
4724,bridges,SPAN,Ordinal,SumEncoder,LabelEncoder,0.8,3.0
4725,bridges,SPAN,Ordinal,SumEncoder,TargetEncoder,0.7142857142857143,3.0
4726,bridges,SPAN,Ordinal,SumEncoder,HelmertEncoder,0.8,3.0
4727,bridges,SPAN,Ordinal,SumEncoder,FrequencyEncoder,0.6285714285714286,3.0
4728,bridges,SPAN,Ordinal,SumEncoder,BaseNEncoder,0.7142857142857143,3.0
4729,bridges,SPAN,Ordinal,SumEncoder,OneHotEncoder,0.7142857142857143,3.0
4730,bridges,SPAN,Ordinal,HashingEncoder,BinaryEncoder,0.7428571428571429,3.0
4731,bridges,SPAN,Ordinal,HashingEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4732,bridges,SPAN,Ordinal,HashingEncoder,SumEncoder,0.6857142857142857,3.0
4733,bridges,SPAN,Ordinal,HashingEncoder,HashingEncoder,0.7142857142857143,3.0
4734,bridges,SPAN,Ordinal,HashingEncoder,LabelEncoder,0.8,3.0
4735,bridges,SPAN,Ordinal,HashingEncoder,TargetEncoder,0.7142857142857143,3.0
4736,bridges,SPAN,Ordinal,HashingEncoder,HelmertEncoder,0.7142857142857143,3.0
4737,bridges,SPAN,Ordinal,HashingEncoder,FrequencyEncoder,0.6857142857142857,3.0
4738,bridges,SPAN,Ordinal,HashingEncoder,BaseNEncoder,0.7428571428571429,3.0
4739,bridges,SPAN,Ordinal,HashingEncoder,OneHotEncoder,0.8,3.0
4740,bridges,SPAN,Ordinal,LabelEncoder,BinaryEncoder,0.7142857142857143,3.0
4741,bridges,SPAN,Ordinal,LabelEncoder,JamesSteinEncoder,0.7142857142857143,3.0
4742,bridges,SPAN,Ordinal,LabelEncoder,SumEncoder,0.8,3.0
4743,bridges,SPAN,Ordinal,LabelEncoder,HashingEncoder,0.8,3.0
4744,bridges,SPAN,Ordinal,LabelEncoder,LabelEncoder,0.7714285714285715,3.0
4745,bridges,SPAN,Ordinal,LabelEncoder,TargetEncoder,0.7142857142857143,3.0
