,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Cardinality,Score,Roc_auc_score
3483,Nursery,social,Ordinal,BaseNEncoder,HelmertEncoder,3,0.03530512041150339,0.2757105829030928
3484,Nursery,social,Ordinal,BaseNEncoder,BinaryEncoder,3,0.03530512041150339,0.2757377627534244
3485,Nursery,social,Ordinal,BaseNEncoder,SumEncoder,3,0.03530512041150339,0.2757100864446097
3486,Nursery,social,Ordinal,BaseNEncoder,JamesSteinEncoder,3,0.3121346738368015,0.4862611267861808
3487,Nursery,social,Ordinal,BaseNEncoder,HashingEncoder,3,0.21066167874678512,0.40758759553374
3488,Nursery,social,Ordinal,BaseNEncoder,BaseNEncoder,3,0.03530512041150339,0.2757377627534244
3489,Nursery,social,Ordinal,BaseNEncoder,FrequencyEncoder,3,0.3121346738368015,0.4862611267861808
3490,Nursery,social,Ordinal,FrequencyEncoder,LabelEncoder,3,0.12134673836801496,0.33994636187814975
3491,Nursery,social,Ordinal,FrequencyEncoder,OneHotEncoder,3,0.12134673836801496,0.33994636187814975
3492,Nursery,social,Ordinal,FrequencyEncoder,TargetEncoder,3,0.3161094224924012,0.4893441154210308
3493,Nursery,social,Ordinal,FrequencyEncoder,HelmertEncoder,3,0.12134673836801496,0.33994636187814975
3494,Nursery,social,Ordinal,FrequencyEncoder,BinaryEncoder,3,0.12134673836801496,0.33994636187814975
3495,Nursery,social,Ordinal,FrequencyEncoder,SumEncoder,3,0.12134673836801496,0.33994636187814975
3496,Nursery,social,Ordinal,FrequencyEncoder,JamesSteinEncoder,3,0.3161094224924012,0.4893441154210308
3497,Nursery,social,Ordinal,FrequencyEncoder,HashingEncoder,3,0.26280102875847555,0.44683994652287007
3498,Nursery,social,Ordinal,FrequencyEncoder,BaseNEncoder,3,0.12134673836801496,0.33994636187814975
3499,Nursery,social,Ordinal,FrequencyEncoder,FrequencyEncoder,3,0.3161094224924012,0.4893441154210308
3500,Nursery,finance,Nominal,LabelEncoder,LabelEncoder,2,0.03530512041150339,0.2757621502333916
3501,Nursery,finance,Nominal,LabelEncoder,OneHotEncoder,2,0.03530512041150339,0.27571989108244493
3502,Nursery,finance,Nominal,LabelEncoder,TargetEncoder,2,0.314940378770166,0.4875679885808089
3503,Nursery,finance,Nominal,LabelEncoder,HelmertEncoder,2,0.03530512041150339,0.2757488085374674
3504,Nursery,finance,Nominal,LabelEncoder,BinaryEncoder,2,0.03530512041150339,0.2757332327783691
3505,Nursery,finance,Nominal,LabelEncoder,SumEncoder,2,0.03530512041150339,0.27571033467385125
3506,Nursery,finance,Nominal,LabelEncoder,JamesSteinEncoder,2,0.314940378770166,0.4875679885808089
3507,Nursery,finance,Nominal,LabelEncoder,HashingEncoder,2,0.165770399812953,0.3736875787090794
3508,Nursery,finance,Nominal,LabelEncoder,BaseNEncoder,2,0.03530512041150339,0.2757332327783691
3509,Nursery,finance,Nominal,LabelEncoder,FrequencyEncoder,2,0.314940378770166,0.4875679885808089
3510,Nursery,finance,Nominal,OneHotEncoder,LabelEncoder,2,0.03530512041150339,0.27575762025833644
3511,Nursery,finance,Nominal,OneHotEncoder,OneHotEncoder,2,0.03530512041150339,0.27571486464890654
3512,Nursery,finance,Nominal,OneHotEncoder,TargetEncoder,2,0.314940378770166,0.4875679885808089
3513,Nursery,finance,Nominal,OneHotEncoder,HelmertEncoder,2,0.03530512041150339,0.2757621502333916
3514,Nursery,finance,Nominal,OneHotEncoder,BinaryEncoder,2,0.03530512041150339,0.27574254095772127
3515,Nursery,finance,Nominal,OneHotEncoder,SumEncoder,2,0.03530512041150339,0.27571033467385125
3516,Nursery,finance,Nominal,OneHotEncoder,JamesSteinEncoder,2,0.314940378770166,0.4875679885808089
3517,Nursery,finance,Nominal,OneHotEncoder,HashingEncoder,2,0.165770399812953,0.3736875787090794
3518,Nursery,finance,Nominal,OneHotEncoder,BaseNEncoder,2,0.03530512041150339,0.27574254095772127
3519,Nursery,finance,Nominal,OneHotEncoder,FrequencyEncoder,2,0.314940378770166,0.4875679885808089
3520,Nursery,finance,Nominal,TargetEncoder,LabelEncoder,2,0.07785831190086509,0.3074594103554871
3521,Nursery,finance,Nominal,TargetEncoder,OneHotEncoder,2,0.07785831190086509,0.3074594103554871
3522,Nursery,finance,Nominal,TargetEncoder,TargetEncoder,2,0.3161094224924012,0.4893441154210308
3523,Nursery,finance,Nominal,TargetEncoder,HelmertEncoder,2,0.07785831190086509,0.3074594103554871
3524,Nursery,finance,Nominal,TargetEncoder,BinaryEncoder,2,0.07785831190086509,0.3074594103554871
3525,Nursery,finance,Nominal,TargetEncoder,SumEncoder,2,0.07785831190086509,0.3074594103554871
3526,Nursery,finance,Nominal,TargetEncoder,JamesSteinEncoder,2,0.3161094224924012,0.4893441154210308
3527,Nursery,finance,Nominal,TargetEncoder,HashingEncoder,2,0.21183072246902035,0.408440815274916
3528,Nursery,finance,Nominal,TargetEncoder,BaseNEncoder,2,0.07785831190086509,0.3074594103554871
3529,Nursery,finance,Nominal,TargetEncoder,FrequencyEncoder,2,0.3161094224924012,0.4893441154210308
3530,Nursery,finance,Nominal,HelmertEncoder,LabelEncoder,2,0.03530512041150339,0.27575234559555645
3531,Nursery,finance,Nominal,HelmertEncoder,OneHotEncoder,2,0.03530512041150339,0.27571989108244493
3532,Nursery,finance,Nominal,HelmertEncoder,TargetEncoder,2,0.314940378770166,0.4875679885808089
3533,Nursery,finance,Nominal,HelmertEncoder,HelmertEncoder,2,0.03530512041150339,0.27576692843768846
3534,Nursery,finance,Nominal,HelmertEncoder,BinaryEncoder,2,0.03530512041150339,0.2757241728282586
3535,Nursery,finance,Nominal,HelmertEncoder,SumEncoder,2,0.03530512041150339,0.2757196428532034
3536,Nursery,finance,Nominal,HelmertEncoder,JamesSteinEncoder,2,0.314940378770166,0.4875679885808089
3537,Nursery,finance,Nominal,HelmertEncoder,HashingEncoder,2,0.165770399812953,0.3736875787090794
3538,Nursery,finance,Nominal,HelmertEncoder,BaseNEncoder,2,0.03530512041150339,0.2757241728282586
3539,Nursery,finance,Nominal,HelmertEncoder,FrequencyEncoder,2,0.314940378770166,0.4875679885808089
3540,Nursery,finance,Nominal,BinaryEncoder,LabelEncoder,2,0.03530512041150339,0.27575737202909484
3541,Nursery,finance,Nominal,BinaryEncoder,OneHotEncoder,2,0.03530512041150339,0.27571083113233436
3542,Nursery,finance,Nominal,BinaryEncoder,TargetEncoder,2,0.314940378770166,0.4875679885808089
3543,Nursery,finance,Nominal,BinaryEncoder,HelmertEncoder,2,0.03530512041150339,0.2757442785624122
3544,Nursery,finance,Nominal,BinaryEncoder,BinaryEncoder,2,0.03530512041150339,0.27574254095772127
3545,Nursery,finance,Nominal,BinaryEncoder,SumEncoder,2,0.03530512041150339,0.2757151128781481
3546,Nursery,finance,Nominal,BinaryEncoder,JamesSteinEncoder,2,0.314940378770166,0.4875679885808089
3547,Nursery,finance,Nominal,BinaryEncoder,HashingEncoder,2,0.165770399812953,0.3736875787090794
3548,Nursery,finance,Nominal,BinaryEncoder,BaseNEncoder,2,0.03530512041150339,0.27574254095772127
3549,Nursery,finance,Nominal,BinaryEncoder,FrequencyEncoder,2,0.314940378770166,0.4875679885808089
3550,Nursery,finance,Nominal,SumEncoder,LabelEncoder,2,0.03530512041150339,0.2757664319792054
3551,Nursery,finance,Nominal,SumEncoder,OneHotEncoder,2,0.03530512041150339,0.2757105829030928
3552,Nursery,finance,Nominal,SumEncoder,TargetEncoder,2,0.314940378770166,0.4875679885808089
3553,Nursery,finance,Nominal,SumEncoder,HelmertEncoder,2,0.03530512041150339,0.27575333851252265
3554,Nursery,finance,Nominal,SumEncoder,BinaryEncoder,2,0.03530512041150339,0.275738010982666
3555,Nursery,finance,Nominal,SumEncoder,SumEncoder,2,0.03530512041150339,0.27571536110738964
3556,Nursery,finance,Nominal,SumEncoder,JamesSteinEncoder,2,0.314940378770166,0.4875679885808089
3557,Nursery,finance,Nominal,SumEncoder,HashingEncoder,2,0.165770399812953,0.3736875787090794
3558,Nursery,finance,Nominal,SumEncoder,BaseNEncoder,2,0.03530512041150339,0.275738010982666
3559,Nursery,finance,Nominal,SumEncoder,FrequencyEncoder,2,0.314940378770166,0.4875679885808089
3560,Nursery,finance,Nominal,JamesSteinEncoder,LabelEncoder,2,0.07785831190086509,0.3074594103554871
3561,Nursery,finance,Nominal,JamesSteinEncoder,OneHotEncoder,2,0.07785831190086509,0.3074594103554871
3562,Nursery,finance,Nominal,JamesSteinEncoder,TargetEncoder,2,0.3161094224924012,0.4893441154210308
3563,Nursery,finance,Nominal,JamesSteinEncoder,HelmertEncoder,2,0.07785831190086509,0.3074594103554871
3564,Nursery,finance,Nominal,JamesSteinEncoder,BinaryEncoder,2,0.07785831190086509,0.3074594103554871
3565,Nursery,finance,Nominal,JamesSteinEncoder,SumEncoder,2,0.07785831190086509,0.3074594103554871
3566,Nursery,finance,Nominal,JamesSteinEncoder,JamesSteinEncoder,2,0.3161094224924012,0.4893441154210308
3567,Nursery,finance,Nominal,JamesSteinEncoder,HashingEncoder,2,0.21183072246902035,0.408440815274916
3568,Nursery,finance,Nominal,JamesSteinEncoder,BaseNEncoder,2,0.07785831190086509,0.3074594103554871
3569,Nursery,finance,Nominal,JamesSteinEncoder,FrequencyEncoder,2,0.3161094224924012,0.4893441154210308
3570,Nursery,finance,Nominal,HashingEncoder,LabelEncoder,2,0.07785831190086509,0.3074594103554871
3571,Nursery,finance,Nominal,HashingEncoder,OneHotEncoder,2,0.07785831190086509,0.3074594103554871
3572,Nursery,finance,Nominal,HashingEncoder,TargetEncoder,2,0.3161094224924012,0.4893441154210308
3573,Nursery,finance,Nominal,HashingEncoder,HelmertEncoder,2,0.07785831190086509,0.3074594103554871
3574,Nursery,finance,Nominal,HashingEncoder,BinaryEncoder,2,0.07785831190086509,0.3074594103554871
3575,Nursery,finance,Nominal,HashingEncoder,SumEncoder,2,0.07785831190086509,0.3074594103554871
3576,Nursery,finance,Nominal,HashingEncoder,JamesSteinEncoder,2,0.3161094224924012,0.4893441154210308
3577,Nursery,finance,Nominal,HashingEncoder,HashingEncoder,2,0.21183072246902035,0.408440815274916
3578,Nursery,finance,Nominal,HashingEncoder,BaseNEncoder,2,0.07785831190086509,0.3074594103554871
3579,Nursery,finance,Nominal,HashingEncoder,FrequencyEncoder,2,0.3161094224924012,0.4893441154210308
3580,Nursery,finance,Nominal,BaseNEncoder,LabelEncoder,2,0.03530512041150339,0.27575737202909484
3581,Nursery,finance,Nominal,BaseNEncoder,OneHotEncoder,2,0.03530512041150339,0.27571083113233436
3582,Nursery,finance,Nominal,BaseNEncoder,TargetEncoder,2,0.314940378770166,0.4875679885808089
3583,Nursery,finance,Nominal,BaseNEncoder,HelmertEncoder,2,0.03530512041150339,0.2757442785624122
3584,Nursery,finance,Nominal,BaseNEncoder,BinaryEncoder,2,0.03530512041150339,0.27574254095772127
3585,Nursery,finance,Nominal,BaseNEncoder,SumEncoder,2,0.03530512041150339,0.2757151128781481
3586,Nursery,finance,Nominal,BaseNEncoder,JamesSteinEncoder,2,0.314940378770166,0.4875679885808089
3587,Nursery,finance,Nominal,BaseNEncoder,HashingEncoder,2,0.165770399812953,0.3736875787090794
3588,Nursery,finance,Nominal,BaseNEncoder,BaseNEncoder,2,0.03530512041150339,0.27574254095772127
3589,Nursery,finance,Nominal,BaseNEncoder,FrequencyEncoder,2,0.314940378770166,0.4875679885808089
3590,Nursery,finance,Nominal,FrequencyEncoder,LabelEncoder,2,0.07785831190086509,0.3074594103554871
3591,Nursery,finance,Nominal,FrequencyEncoder,OneHotEncoder,2,0.07785831190086509,0.3074594103554871
3592,Nursery,finance,Nominal,FrequencyEncoder,TargetEncoder,2,0.3161094224924012,0.4893441154210308
3593,Nursery,finance,Nominal,FrequencyEncoder,HelmertEncoder,2,0.07785831190086509,0.3074594103554871
3594,Nursery,finance,Nominal,FrequencyEncoder,BinaryEncoder,2,0.07785831190086509,0.3074594103554871
3595,Nursery,finance,Nominal,FrequencyEncoder,SumEncoder,2,0.07785831190086509,0.3074594103554871
3596,Nursery,finance,Nominal,FrequencyEncoder,JamesSteinEncoder,2,0.3161094224924012,0.4893441154210308
3597,Nursery,finance,Nominal,FrequencyEncoder,HashingEncoder,2,0.21183072246902035,0.408440815274916
3598,Nursery,finance,Nominal,FrequencyEncoder,BaseNEncoder,2,0.07785831190086509,0.3074594103554871
3599,Nursery,finance,Nominal,FrequencyEncoder,FrequencyEncoder,2,0.3161094224924012,0.4893441154210308
3600,Bridges,REL-L,Nominal,LabelEncoder,LabelEncoder,3,0.7714285714285715,0.7500000000000001
3601,Bridges,REL-L,Nominal,LabelEncoder,OneHotEncoder,3,0.8,0.8
3602,Bridges,REL-L,Nominal,LabelEncoder,TargetEncoder,3,0.7142857142857143,0.7000000000000002
3603,Bridges,REL-L,Nominal,LabelEncoder,HelmertEncoder,3,0.7142857142857143,0.7000000000000002
3604,Bridges,REL-L,Nominal,LabelEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3605,Bridges,REL-L,Nominal,LabelEncoder,SumEncoder,3,0.7142857142857143,0.7000000000000002
3606,Bridges,REL-L,Nominal,LabelEncoder,JamesSteinEncoder,3,0.7142857142857143,0.7000000000000002
3607,Bridges,REL-L,Nominal,LabelEncoder,HashingEncoder,3,0.6857142857142857,0.65
3608,Bridges,REL-L,Nominal,LabelEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3609,Bridges,REL-L,Nominal,LabelEncoder,FrequencyEncoder,3,0.6285714285714286,0.5916666666666667
3610,Bridges,REL-L,Nominal,OneHotEncoder,LabelEncoder,3,0.8,0.7833333333333333
3611,Bridges,REL-L,Nominal,OneHotEncoder,OneHotEncoder,3,0.8,0.8
3612,Bridges,REL-L,Nominal,OneHotEncoder,TargetEncoder,3,0.7142857142857143,0.7000000000000002
3613,Bridges,REL-L,Nominal,OneHotEncoder,HelmertEncoder,3,0.6857142857142857,0.675
3614,Bridges,REL-L,Nominal,OneHotEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3615,Bridges,REL-L,Nominal,OneHotEncoder,SumEncoder,3,0.7142857142857143,0.7000000000000002
3616,Bridges,REL-L,Nominal,OneHotEncoder,JamesSteinEncoder,3,0.7142857142857143,0.7000000000000002
3617,Bridges,REL-L,Nominal,OneHotEncoder,HashingEncoder,3,0.7142857142857143,0.6833333333333333
3618,Bridges,REL-L,Nominal,OneHotEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3619,Bridges,REL-L,Nominal,OneHotEncoder,FrequencyEncoder,3,0.6857142857142857,0.6583333333333334
3620,Bridges,REL-L,Nominal,TargetEncoder,LabelEncoder,3,0.7714285714285715,0.7500000000000001
3621,Bridges,REL-L,Nominal,TargetEncoder,OneHotEncoder,3,0.8,0.8
3622,Bridges,REL-L,Nominal,TargetEncoder,TargetEncoder,3,0.7142857142857143,0.7000000000000002
3623,Bridges,REL-L,Nominal,TargetEncoder,HelmertEncoder,3,0.7142857142857143,0.7000000000000002
3624,Bridges,REL-L,Nominal,TargetEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3625,Bridges,REL-L,Nominal,TargetEncoder,SumEncoder,3,0.8,0.8
3626,Bridges,REL-L,Nominal,TargetEncoder,JamesSteinEncoder,3,0.7142857142857143,0.7000000000000002
3627,Bridges,REL-L,Nominal,TargetEncoder,HashingEncoder,3,0.6857142857142857,0.65
3628,Bridges,REL-L,Nominal,TargetEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3629,Bridges,REL-L,Nominal,TargetEncoder,FrequencyEncoder,3,0.6285714285714286,0.5916666666666667
3630,Bridges,REL-L,Nominal,HelmertEncoder,LabelEncoder,3,0.7714285714285715,0.7500000000000001
3631,Bridges,REL-L,Nominal,HelmertEncoder,OneHotEncoder,3,0.8,0.8
3632,Bridges,REL-L,Nominal,HelmertEncoder,TargetEncoder,3,0.7142857142857143,0.7000000000000002
3633,Bridges,REL-L,Nominal,HelmertEncoder,HelmertEncoder,3,0.7714285714285715,0.7666666666666667
3634,Bridges,REL-L,Nominal,HelmertEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3635,Bridges,REL-L,Nominal,HelmertEncoder,SumEncoder,3,0.7714285714285715,0.775
3636,Bridges,REL-L,Nominal,HelmertEncoder,JamesSteinEncoder,3,0.7142857142857143,0.7000000000000002
3637,Bridges,REL-L,Nominal,HelmertEncoder,HashingEncoder,3,0.7428571428571429,0.7083333333333334
3638,Bridges,REL-L,Nominal,HelmertEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3639,Bridges,REL-L,Nominal,HelmertEncoder,FrequencyEncoder,3,0.7142857142857143,0.6833333333333333
3640,Bridges,REL-L,Nominal,BinaryEncoder,LabelEncoder,3,0.7142857142857143,0.6916666666666667
3641,Bridges,REL-L,Nominal,BinaryEncoder,OneHotEncoder,3,0.7428571428571429,0.7250000000000001
3642,Bridges,REL-L,Nominal,BinaryEncoder,TargetEncoder,3,0.7142857142857143,0.6916666666666667
3643,Bridges,REL-L,Nominal,BinaryEncoder,HelmertEncoder,3,0.7428571428571429,0.7250000000000001
3644,Bridges,REL-L,Nominal,BinaryEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3645,Bridges,REL-L,Nominal,BinaryEncoder,SumEncoder,3,0.7714285714285715,0.7500000000000001
3646,Bridges,REL-L,Nominal,BinaryEncoder,JamesSteinEncoder,3,0.7142857142857143,0.6916666666666667
3647,Bridges,REL-L,Nominal,BinaryEncoder,HashingEncoder,3,0.7714285714285715,0.7333333333333334
3648,Bridges,REL-L,Nominal,BinaryEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3649,Bridges,REL-L,Nominal,BinaryEncoder,FrequencyEncoder,3,0.6857142857142857,0.65
3650,Bridges,REL-L,Nominal,SumEncoder,LabelEncoder,3,0.7714285714285715,0.7500000000000001
3651,Bridges,REL-L,Nominal,SumEncoder,OneHotEncoder,3,0.8,0.8
3652,Bridges,REL-L,Nominal,SumEncoder,TargetEncoder,3,0.7142857142857143,0.7000000000000002
3653,Bridges,REL-L,Nominal,SumEncoder,HelmertEncoder,3,0.7142857142857143,0.7000000000000002
3654,Bridges,REL-L,Nominal,SumEncoder,BinaryEncoder,3,0.7428571428571429,0.7166666666666666
3655,Bridges,REL-L,Nominal,SumEncoder,SumEncoder,3,0.8,0.8
3656,Bridges,REL-L,Nominal,SumEncoder,JamesSteinEncoder,3,0.7142857142857143,0.7000000000000002
3657,Bridges,REL-L,Nominal,SumEncoder,HashingEncoder,3,0.7428571428571429,0.7083333333333334
3658,Bridges,REL-L,Nominal,SumEncoder,BaseNEncoder,3,0.7428571428571429,0.7166666666666666
3659,Bridges,REL-L,Nominal,SumEncoder,FrequencyEncoder,3,0.6857142857142857,0.65
3660,Bridges,REL-L,Nominal,JamesSteinEncoder,LabelEncoder,3,0.7714285714285715,0.7500000000000001
3661,Bridges,REL-L,Nominal,JamesSteinEncoder,OneHotEncoder,3,0.8,0.8
3662,Bridges,REL-L,Nominal,JamesSteinEncoder,TargetEncoder,3,0.7142857142857143,0.7000000000000002
3663,Bridges,REL-L,Nominal,JamesSteinEncoder,HelmertEncoder,3,0.7142857142857143,0.7000000000000002
3664,Bridges,REL-L,Nominal,JamesSteinEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3665,Bridges,REL-L,Nominal,JamesSteinEncoder,SumEncoder,3,0.8,0.8
3666,Bridges,REL-L,Nominal,JamesSteinEncoder,JamesSteinEncoder,3,0.7142857142857143,0.7000000000000002
3667,Bridges,REL-L,Nominal,JamesSteinEncoder,HashingEncoder,3,0.6857142857142857,0.65
3668,Bridges,REL-L,Nominal,JamesSteinEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3669,Bridges,REL-L,Nominal,JamesSteinEncoder,FrequencyEncoder,3,0.6285714285714286,0.5916666666666667
3670,Bridges,REL-L,Nominal,HashingEncoder,LabelEncoder,3,0.7142857142857143,0.6916666666666667
3671,Bridges,REL-L,Nominal,HashingEncoder,OneHotEncoder,3,0.7142857142857143,0.7000000000000002
3672,Bridges,REL-L,Nominal,HashingEncoder,TargetEncoder,3,0.7428571428571429,0.7166666666666666
3673,Bridges,REL-L,Nominal,HashingEncoder,HelmertEncoder,3,0.8285714285714286,0.825
3674,Bridges,REL-L,Nominal,HashingEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3675,Bridges,REL-L,Nominal,HashingEncoder,SumEncoder,3,0.8,0.8
3676,Bridges,REL-L,Nominal,HashingEncoder,JamesSteinEncoder,3,0.7428571428571429,0.7166666666666666
3677,Bridges,REL-L,Nominal,HashingEncoder,HashingEncoder,3,0.7714285714285715,0.7333333333333334
3678,Bridges,REL-L,Nominal,HashingEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3679,Bridges,REL-L,Nominal,HashingEncoder,FrequencyEncoder,3,0.6857142857142857,0.65
3680,Bridges,REL-L,Nominal,BaseNEncoder,LabelEncoder,3,0.7142857142857143,0.6916666666666667
3681,Bridges,REL-L,Nominal,BaseNEncoder,OneHotEncoder,3,0.7428571428571429,0.7250000000000001
3682,Bridges,REL-L,Nominal,BaseNEncoder,TargetEncoder,3,0.7142857142857143,0.6916666666666667
3683,Bridges,REL-L,Nominal,BaseNEncoder,HelmertEncoder,3,0.7428571428571429,0.7250000000000001
3684,Bridges,REL-L,Nominal,BaseNEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3685,Bridges,REL-L,Nominal,BaseNEncoder,SumEncoder,3,0.7714285714285715,0.7500000000000001
3686,Bridges,REL-L,Nominal,BaseNEncoder,JamesSteinEncoder,3,0.7142857142857143,0.6916666666666667
3687,Bridges,REL-L,Nominal,BaseNEncoder,HashingEncoder,3,0.7714285714285715,0.7333333333333334
3688,Bridges,REL-L,Nominal,BaseNEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3689,Bridges,REL-L,Nominal,BaseNEncoder,FrequencyEncoder,3,0.6857142857142857,0.65
3690,Bridges,REL-L,Nominal,FrequencyEncoder,LabelEncoder,3,0.7714285714285715,0.7500000000000001
3691,Bridges,REL-L,Nominal,FrequencyEncoder,OneHotEncoder,3,0.8,0.8
3692,Bridges,REL-L,Nominal,FrequencyEncoder,TargetEncoder,3,0.7142857142857143,0.7000000000000002
3693,Bridges,REL-L,Nominal,FrequencyEncoder,HelmertEncoder,3,0.7142857142857143,0.7000000000000002
3694,Bridges,REL-L,Nominal,FrequencyEncoder,BinaryEncoder,3,0.7142857142857143,0.6833333333333333
3695,Bridges,REL-L,Nominal,FrequencyEncoder,SumEncoder,3,0.8,0.8
3696,Bridges,REL-L,Nominal,FrequencyEncoder,JamesSteinEncoder,3,0.7142857142857143,0.7000000000000002
3697,Bridges,REL-L,Nominal,FrequencyEncoder,HashingEncoder,3,0.6857142857142857,0.65
3698,Bridges,REL-L,Nominal,FrequencyEncoder,BaseNEncoder,3,0.7142857142857143,0.6833333333333333
3699,Bridges,REL-L,Nominal,FrequencyEncoder,FrequencyEncoder,3,0.6285714285714286,0.5916666666666667
3700,Bridges,PURPOSE,Nominal,LabelEncoder,LabelEncoder,4,0.7714285714285715,0.7500000000000001
3701,Bridges,PURPOSE,Nominal,LabelEncoder,OneHotEncoder,4,0.8,0.8
3702,Bridges,PURPOSE,Nominal,LabelEncoder,TargetEncoder,4,0.7142857142857143,0.7000000000000002
3703,Bridges,PURPOSE,Nominal,LabelEncoder,HelmertEncoder,4,0.7142857142857143,0.7000000000000002
3704,Bridges,PURPOSE,Nominal,LabelEncoder,BinaryEncoder,4,0.7714285714285715,0.7500000000000001
3705,Bridges,PURPOSE,Nominal,LabelEncoder,SumEncoder,4,0.6857142857142857,0.675
3706,Bridges,PURPOSE,Nominal,LabelEncoder,JamesSteinEncoder,4,0.7142857142857143,0.7000000000000002
3707,Bridges,PURPOSE,Nominal,LabelEncoder,HashingEncoder,4,0.8,0.7833333333333333
3708,Bridges,PURPOSE,Nominal,LabelEncoder,BaseNEncoder,4,0.7714285714285715,0.7500000000000001
3709,Bridges,PURPOSE,Nominal,LabelEncoder,FrequencyEncoder,4,0.7142857142857143,0.7000000000000002
3710,Bridges,PURPOSE,Nominal,OneHotEncoder,LabelEncoder,4,0.8,0.7833333333333333
3711,Bridges,PURPOSE,Nominal,OneHotEncoder,OneHotEncoder,4,0.6857142857142857,0.675
3712,Bridges,PURPOSE,Nominal,OneHotEncoder,TargetEncoder,4,0.7142857142857143,0.7000000000000002
3713,Bridges,PURPOSE,Nominal,OneHotEncoder,HelmertEncoder,4,0.7142857142857143,0.7000000000000002
3714,Bridges,PURPOSE,Nominal,OneHotEncoder,BinaryEncoder,4,0.8,0.775
3715,Bridges,PURPOSE,Nominal,OneHotEncoder,SumEncoder,4,0.7714285714285715,0.775
3716,Bridges,PURPOSE,Nominal,OneHotEncoder,JamesSteinEncoder,4,0.7142857142857143,0.7000000000000002
3717,Bridges,PURPOSE,Nominal,OneHotEncoder,HashingEncoder,4,0.8,0.7833333333333333
3718,Bridges,PURPOSE,Nominal,OneHotEncoder,BaseNEncoder,4,0.8,0.775
3719,Bridges,PURPOSE,Nominal,OneHotEncoder,FrequencyEncoder,4,0.7142857142857143,0.7000000000000002
3720,Bridges,PURPOSE,Nominal,TargetEncoder,LabelEncoder,4,0.7714285714285715,0.7500000000000001
3721,Bridges,PURPOSE,Nominal,TargetEncoder,OneHotEncoder,4,0.8,0.8
3722,Bridges,PURPOSE,Nominal,TargetEncoder,TargetEncoder,4,0.7142857142857143,0.7000000000000002
3723,Bridges,PURPOSE,Nominal,TargetEncoder,HelmertEncoder,4,0.7142857142857143,0.7000000000000002
3724,Bridges,PURPOSE,Nominal,TargetEncoder,BinaryEncoder,4,0.8,0.775
3725,Bridges,PURPOSE,Nominal,TargetEncoder,SumEncoder,4,0.6857142857142857,0.675
3726,Bridges,PURPOSE,Nominal,TargetEncoder,JamesSteinEncoder,4,0.7142857142857143,0.7000000000000002
3727,Bridges,PURPOSE,Nominal,TargetEncoder,HashingEncoder,4,0.8,0.7833333333333333
3728,Bridges,PURPOSE,Nominal,TargetEncoder,BaseNEncoder,4,0.8,0.775
3729,Bridges,PURPOSE,Nominal,TargetEncoder,FrequencyEncoder,4,0.7142857142857143,0.7000000000000002
3730,Bridges,PURPOSE,Nominal,HelmertEncoder,LabelEncoder,4,0.8,0.7833333333333333
3731,Bridges,PURPOSE,Nominal,HelmertEncoder,OneHotEncoder,4,0.8,0.8
3732,Bridges,PURPOSE,Nominal,HelmertEncoder,TargetEncoder,4,0.7142857142857143,0.7000000000000002
3733,Bridges,PURPOSE,Nominal,HelmertEncoder,HelmertEncoder,4,0.7714285714285715,0.775
3734,Bridges,PURPOSE,Nominal,HelmertEncoder,BinaryEncoder,4,0.8,0.775
3735,Bridges,PURPOSE,Nominal,HelmertEncoder,SumEncoder,4,0.8,0.8
3736,Bridges,PURPOSE,Nominal,HelmertEncoder,JamesSteinEncoder,4,0.7142857142857143,0.7000000000000002
3737,Bridges,PURPOSE,Nominal,HelmertEncoder,HashingEncoder,4,0.8,0.7833333333333333
3738,Bridges,PURPOSE,Nominal,HelmertEncoder,BaseNEncoder,4,0.8,0.775
3739,Bridges,PURPOSE,Nominal,HelmertEncoder,FrequencyEncoder,4,0.7142857142857143,0.7000000000000002
3740,Bridges,PURPOSE,Nominal,BinaryEncoder,LabelEncoder,4,0.7428571428571429,0.7250000000000001
3741,Bridges,PURPOSE,Nominal,BinaryEncoder,OneHotEncoder,4,0.7142857142857143,0.6916666666666667
3742,Bridges,PURPOSE,Nominal,BinaryEncoder,TargetEncoder,4,0.7142857142857143,0.6833333333333333
